ticker,Company Name,Industry,stage,daily_setup_bucket,weekly_setup_bucket,combined_bucket,daily_score,weekly_score,combined_score,industry_boost,final_daily_score,final_weekly_score,final_combined_score,rs_3m_pct,rs_6m_pct,avg_turnover_inr,notes,current_rank,prev_rank,rank_change,prev_score,combined_score_change,new_daily_breakout,new_weekly_breakout,entered_stage_2,new_top_10,new_top_20
KIMS.NS,Krishna Institute of Medical Sciences Limited,Healthcare,Stage 4,watchlist,weekly_watchlist,watchlist,0.0,36.72,16.52,2.0,0.0,36.72,18.52,12.7,-3.5,314285294.81,"Stage 4, weekly_vcp_ok, weekly_strong, downtrend",269,,,,,False,False,False,False,False
NSLNISP.NS,NMDC Steel Limited,Metals & Mining,Stage 1,watchlist,weekly_watchlist,watchlist,0.0,18.65,8.39,10.0,0.0,18.65,18.39,5.06,1.4,279060007.76,"Stage 1, stage1_not_actionable, stage1_needs_more_base",270,,,,,False,False,False,False,False
ASTRAZEN.NS,AstraZeneca Pharma India Limited,Healthcare,Stage 4,watchlist,weekly_watchlist,watchlist,0.0,36.39,16.38,2.0,0.0,36.39,18.38,7.43,-1.56,110934742.97,"Stage 4, weekly_vcp_ok, weekly_strong, downtrend",271,,,,,False,False,False,False,False
TEGA.NS,Tega Industries Limited,Capital Goods,Stage 4,watchlist,weekly_watchlist,watchlist,11.95,4.0,8.37,10.0,11.95,4.0,18.37,-1.63,-4.33,154071696.74,"Stage 4, volume_dryup, weekly_volume_dryup, downtrend",272,,,,,False,False,False,False,False
RADICO.NS,Radico Khaitan Limited,Fast Moving Consumer Goods,Stage 3,watchlist,weekly_watchlist,watchlist,15.25,11.05,13.36,5.0,15.25,11.05,18.36,18.27,12.23,1701143338.24,"Stage 3, distribution_risk",273,,,,,False,False,False,False,False
CIPLA.NS,Cipla Limited,Healthcare,Stage 3,watchlist,weekly_watchlist,watchlist,16.45,16.0,16.25,2.0,16.45,16.0,18.25,-0.69,-11.7,2499090423.18,"Stage 3, distribution_risk",274,,,,,False,False,False,False,False
NAM-INDIA.NS,Nippon Life India Asset Management Limited,Financial Services,Stage 3,watchlist,weekly_watchlist,watchlist,16.56,15.83,16.23,2.0,16.56,15.83,18.23,22.63,19.68,1233775620.74,"Stage 3, distribution_risk",275,,,,,False,False,False,False,False
EXIDEIND.NS,Exide Industries Limited,Automobile and Auto Components,Stage 3,watchlist,weekly_watchlist,watchlist,16.32,16.0,16.18,2.0,16.32,16.0,18.18,6.97,-7.87,979156166.74,"Stage 3, distribution_risk",276,,,,,False,False,False,False,False
JUBLINGREA.NS,Jubilant Ingrevia Limited,Chemicals,Stage 3,watchlist,weekly_watchlist,watchlist,23.41,7.24,16.13,2.0,23.41,7.24,18.13,13.32,11.12,271138439.71,"Stage 3, distribution_risk",277,,,,,False,False,False,False,False
ENDURANCE.NS,Endurance Technologies Limited,Automobile and Auto Components,Stage 4,watchlist,weekly_watchlist,watchlist,0.0,35.8,16.11,2.0,0.0,35.8,18.11,-0.56,-12.17,217931742.49,"Stage 4, weekly_vcp_ok, weekly_volume_dryup, weekly_strong, downtrend",278,,,,,False,False,False,False,False
MRF.NS,MRF Limited,Automobile and Auto Components,Stage 4,watchlist,weekly_watchlist,watchlist,0.0,35.8,16.11,2.0,0.0,35.8,18.11,-0.37,-7.77,1093267664.0,"Stage 4, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, downtrend",279,,,,,False,False,False,False,False
PCBL.NS,PCBL LIMITED,Chemicals,Stage 4,watchlist,weekly_watchlist,watchlist,0.0,35.8,16.11,2.0,0.0,35.8,18.11,12.25,-12.85,1497545285.94,"Stage 4, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, downtrend",280,,,,,False,False,False,False,False
SYNGENE.NS,Syngene International Limited,Healthcare,Stage 4,watchlist,weekly_watchlist,watchlist,0.0,35.8,16.11,2.0,0.0,35.8,18.11,-26.0,-27.41,564178622.28,"Stage 4, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, downtrend",281,,,,,False,False,False,False,False
SUZLON.NS,Suzlon Energy Limited,Capital Goods,Stage 3,watchlist,weekly_watchlist,watchlist,12.6,2.46,8.04,10.0,12.6,2.46,18.04,17.5,7.05,5401709416.46,"Stage 3, distribution_risk",282,,,,,False,False,False,False,False
CMSINFO.NS,CMS Info Systems Limited,Services,Stage 3,watchlist,weekly_watchlist,watchlist,0.0,39.8,17.91,0.0,0.0,39.8,17.91,1.12,-12.37,186644971.68,"Stage 3, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, distribution_risk",283,,,,,False,False,False,False,False
ETERNAL.NS,Eternal Ltd.,Consumer Services,Stage 3,watchlist,weekly_watchlist,watchlist,0.0,39.8,17.91,0.0,0.0,39.8,17.91,-2.1,-19.76,11273624895.26,"Stage 3, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, distribution_risk",284,,,,,False,False,False,False,False
GREENPANEL.NS,Greenpanel Industries Limited,Consumer Durables,Stage 3,watchlist,weekly_watchlist,watchlist,0.0,39.8,17.91,0.0,0.0,39.8,17.91,4.36,-27.34,38687332.82,"Stage 3, weekly_vcp_ok, weekly_strong, distribution_risk",285,,,,,False,False,False,False,False
INDIGO.NS,InterGlobe Aviation Limited,Services,Stage 3,watchlist,weekly_watchlist,watchlist,0.0,39.8,17.91,0.0,0.0,39.8,17.91,-2.28,-16.57,8593748342.02,"Stage 3, weekly_vcp_ok, volume_dryup, weekly_strong, distribution_risk",286,,,,,False,False,False,False,False
PATELENG.NS,Patel Engineering Limited,Construction,Stage 3,watchlist,weekly_watchlist,watchlist,0.0,39.8,17.91,0.0,0.0,39.8,17.91,-0.08,-16.29,183091367.07,"Stage 3, weekly_vcp_ok, weekly_strong, distribution_risk",287,,,,,False,False,False,False,False
RAMKY.NS,Ramky Infrastructure Limited,Construction,Stage 3,watchlist,weekly_watchlist,watchlist,0.0,39.8,17.91,0.0,0.0,39.8,17.91,8.02,-14.61,43426797.48,"Stage 3, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, distribution_risk",288,,,,,False,False,False,False,False
RTNINDIA.NS,RattanIndia Enterprises Limited,Services,Stage 3,watchlist,weekly_watchlist,watchlist,0.0,39.8,17.91,0.0,0.0,39.8,17.91,1.23,-25.13,123345855.9,"Stage 3, weekly_vcp_ok, weekly_strong, distribution_risk",289,,,,,False,False,False,False,False
SFL.NS,Sheela Foam Limited,Consumer Durables,Stage 3,watchlist,weekly_watchlist,watchlist,0.0,39.8,17.91,0.0,0.0,39.8,17.91,7.68,-11.52,63947293.2,"Stage 3, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, distribution_risk",290,,,,,False,False,False,False,False
DRREDDY.NS,Dr. Reddy's Laboratories Limited,Healthcare,Stage 3,watchlist,weekly_watchlist,watchlist,10.91,21.31,15.59,2.0,10.91,21.31,17.59,19.55,11.5,3684273493.17,"Stage 3, distribution_risk",291,,,,,False,False,False,False,False
DALMIASUG.NS,Dalmia Bharat Sugar and Industries Limited,Fast Moving Consumer Goods,Stage 3,watchlist,weekly_watchlist,watchlist,4.0,22.89,12.5,5.0,4.0,22.89,17.5,52.29,16.61,1058438540.24,"Stage 3, volume_dryup, distribution_risk",292,,,,,False,False,False,False,False
BHARATFORG.NS,Bharat Forge Limited,Capital Goods,Stage 3,watchlist,weekly_watchlist,watchlist,3.48,12.4,7.49,10.0,3.48,12.4,17.49,38.11,53.82,2417512856.01,"Stage 3, volume_dryup, weekly_volume_dryup, distribution_risk",293,,,,,False,False,False,False,False
COCHINSHIP.NS,Cochin Shipyard Limited,Capital Goods,Stage 3,watchlist,weekly_watchlist,watchlist,0.0,16.63,7.48,10.0,0.0,16.63,17.48,11.5,-5.18,3062861709.84,"Stage 3, distribution_risk",294,,,,,False,False,False,False,False
GICRE.NS,General Insurance Corporation of India,Financial Services,Stage 3,watchlist,weekly_watchlist,watchlist,20.56,9.26,15.47,2.0,20.56,9.26,17.47,15.1,9.48,289989602.37,"Stage 3, distribution_risk",295,,,,,False,False,False,False,False
BIKAJI.NS,Bikaji Foods International Limited,Fast Moving Consumer Goods,Stage 4,watchlist,weekly_watchlist,watchlist,12.84,11.61,12.29,5.0,12.84,11.61,17.29,4.58,-0.48,120233082.48,"Stage 4, downtrend",296,,,,,False,False,False,False,False
SUPRAJIT.NS,Suprajit Engineering Limited,Automobile and Auto Components,Stage 4,watchlist,weekly_watchlist,watchlist,0.0,33.94,15.27,2.0,0.0,33.94,17.27,-0.34,1.77,54237047.45,"Stage 4, weekly_vcp_ok, weekly_strong, downtrend",297,,,,,False,False,False,False,False
KPIL.NS,Kalpataru Projects International Limited,Construction,Stage 3,watchlist,weekly_watchlist,watchlist,23.85,9.09,17.21,0.0,23.85,9.09,17.21,18.57,4.35,197590016.17,"Stage 3, volume_dryup, weekly_volume_dryup, distribution_risk",298,,,,,False,False,False,False,False
HINDCOPPER.NS,Hindustan Copper Ltd.,Metals & Mining,Stage 3,watchlist,weekly_watchlist,watchlist,3.75,10.84,6.94,10.0,3.75,10.84,16.94,5.98,66.46,5194364223.81,"Stage 3, volume_dryup, weekly_volume_dryup, distribution_risk",299,,,,,False,False,False,False,False
HSCL.NS,Himadri Speciality Chemical Limited,Chemicals,Stage 3,watchlist,weekly_watchlist,watchlist,25.43,2.06,14.91,2.0,25.43,2.06,16.91,21.58,23.03,1678479670.47,"Stage 3, distribution_risk",300,,,,,False,False,False,False,False
INDIAMART.NS,Indiamart Intermesh Limited,Consumer Services,Stage 4,watchlist,weekly_watchlist,watchlist,0.0,37.06,16.68,0.0,0.0,37.06,16.68,3.93,-2.36,332351061.7,"Stage 4, weekly_vcp_ok, weekly_strong, downtrend",301,,,,,False,False,False,False,False
BBL.NS,Bharat Bijlee Limited,Capital Goods,Stage 3,watchlist,weekly_watchlist,watchlist,1.81,12.57,6.65,10.0,1.81,12.57,16.65,19.87,1.81,143886967.61,"Stage 3, distribution_risk",302,,,,,False,False,False,False,False
FINCABLES.NS,Finolex Cables Limited,Capital Goods,Stage 3,watchlist,weekly_watchlist,watchlist,2.35,11.88,6.64,10.0,2.35,11.88,16.64,33.59,29.21,423399001.41,"Stage 3, weekly_volume_dryup, distribution_risk",303,,,,,False,False,False,False,False
REDTAPE.NS,Redtape Limited,Consumer Durables,Stage 3,watchlist,weekly_watchlist,watchlist,7.97,26.72,16.41,0.0,7.97,26.72,16.41,7.08,-0.87,50668458.48,"Stage 3, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, distribution_risk",304,,,,,False,False,False,False,False
KSL.NS,Kalyani Steels Limited,Capital Goods,Stage 3,watchlist,weekly_watchlist,watchlist,0.0,13.85,6.23,10.0,0.0,13.85,16.23,20.42,2.05,47813514.68,"Stage 3, distribution_risk",305,,,,,False,False,False,False,False
HATHWAY.NS,Hathway Cable & Datacom Limited,"Media, Entertainment & Publication",Stage 4,watchlist,weekly_watchlist,watchlist,0.2,35.8,16.22,0.0,0.2,35.8,16.22,-1.27,-12.31,37893229.14,"Stage 4, weekly_vcp_ok, weekly_strong, downtrend",306,,,,,False,False,False,False,False
PNBHOUSING.NS,PNB Housing Finance Limited,Financial Services,Stage 3,watchlist,weekly_watchlist,watchlist,18.94,8.4,14.2,2.0,18.94,8.4,16.2,10.38,25.65,2085847734.22,"Stage 3, distribution_risk",307,,,,,False,False,False,False,False
DBREALTY.NS,D B Realty Limited,Realty,Stage 4,watchlist,weekly_watchlist,watchlist,0.0,35.8,16.11,0.0,0.0,35.8,16.11,7.92,-25.13,272143470.14,"Stage 4, weekly_vcp_ok, weekly_volume_dryup, weekly_strong, downtrend",308,,,,,False,False,False,False,False
HINDWAREAP.NS,Hindware Home Innovation Limited,Consumer Durables,Stage 4,watchlist,weekly_watchlist,watchlist,0.0,35.8,16.11,0.0,0.0,35.8,16.11,9.63,-30.49,55991763.9,"Stage 4, weekly_vcp_ok, weekly_strong, downtrend",309,,,,,False,False,False,False,False
LAOPALA.NS,La Opala RG Limited,Consumer Durables,Stage 4,watchlist,weekly_watchlist,watchlist,0.0,35.8,16.11,0.0,0.0,35.8,16.11,-3.29,-16.13,26454346.73,"Stage 4, weekly_vcp_ok, weekly_strong, downtrend",310,,,,,False,False,False,False,False
MANINFRA.NS,Man Infraconstruction Limited,Construction,Stage 4,watchlist,weekly_watchlist,watchlist,0.0,35.8,16.11,0.0,0.0,35.8,16.11,1.48,-18.6,128640240.2,"Stage 4, weekly_vcp_ok, weekly_strong, downtrend",311,,,,,False,False,False,False,False
NUVOCO.NS,Nuvoco Vistas Corporation Limited,Construction Materials,Stage 4,watchlist,weekly_watchlist,watchlist,0.0,35.8,16.11,0.0,0.0,35.8,16.11,-8.29,-21.58,149960672.33,"Stage 4, weekly_vcp_ok, weekly_strong, downtrend",312,,,,,False,False,False,False,False
PPLPHARMA.NS,Piramal Pharma Ltd.,Healthcare,Stage 4,watchlist,weekly_watchlist,watchlist,6.9,22.1,13.74,2.0,6.9,22.1,15.74,5.23,-9.41,852370067.74,"Stage 4, weekly_vcp_ok, downtrend",313,,,,,False,False,False,False,False
HARSHA.NS,Harsha Engineers International Limited,Capital Goods,Stage 3,watchlist,weekly_watchlist,watchlist,0.0,12.65,5.69,10.0,0.0,12.65,15.69,3.83,6.64,18946878.45,"Stage 3, distribution_risk",314,,,,,False,False,False,False,False
DEEPAKFERT.NS,Deepak Fertilizers and Petrochemicals Corporation Limited,Chemicals,Stage 3,watchlist,weekly_watchlist,watchlist,11.47,16.27,13.63,2.0,11.47,16.27,15.63,10.48,-7.74,1151821065.08,"Stage 3, distribution_risk",315,,,,,False,False,False,False,False
SOUTHBANK.NS,The South Indian Bank Limited,Financial Services,Stage 3,watchlist,weekly_watchlist,watchlist,12.69,14.58,13.54,2.0,12.69,14.58,15.54,-7.67,25.43,617202235.9,"Stage 3, volume_dryup, weekly_volume_dryup, distribution_risk",316,,,,,False,False,False,False,False
NEULANDLAB.NS,Neuland Laboratories Limited,Healthcare,Stage 3,watchlist,weekly_watchlist,watchlist,15.17,11.28,13.42,2.0,15.17,11.28,15.42,13.28,-2.49,603344065.1,"Stage 3, volume_dryup, distribution_risk",317,,,,,False,False,False,False,False
CEATLTD.NS,Ceat Ltd.,Automobile and Auto Components,Stage 1,watchlist,weekly_watchlist,watchlist,13.52,12.78,13.19,2.0,13.52,12.78,15.19,0.98,4.83,319085054.81,"Stage 1, volume_dryup, weekly_volume_dryup, stage1_not_actionable, stage1_needs_more_base",318,,,,,False,False,False,False,False
JYOTICNC.NS,Jyoti CNC Automation Ltd.,Capital Goods,Stage 4,watchlist,weekly_watchlist,watchlist,6.82,3.2,5.19,10.0,6.82,3.2,15.19,-12.12,-12.71,1130788559.39,"Stage 4, downtrend",319,,,,,False,False,False,False,False
ADANIENT.NS,Adani Enterprises Limited,Metals & Mining,Stage 3,watchlist,weekly_watchlist,watchlist,0.0,11.3,5.09,10.0,0.0,11.3,15.09,13.27,-4.26,5884297531.33,"Stage 3, distribution_risk",320,,,,,False,False,False,False,False
STARHEALTH.NS,Star Health and Allied Insurance Company Limited,Financial Services,Stage 3,watchlist,weekly_watchlist,watchlist,22.13,1.93,13.04,2.0,22.13,1.93,15.04,23.3,7.99,234766220.65,"Stage 3, distribution_risk",321,,,,,False,False,False,False,False
SANDUMA.NS,Sandur Manganese & Iron Ores Limited,"Oil, Gas & Consumable Fuels",Stage 3,watchlist,weekly_watchlist,watchlist,11.41,8.01,9.88,5.0,11.41,8.01,14.88,-1.88,2.01,324773830.31,"Stage 3, weekly_volume_dryup, distribution_risk",322,,,,,False,False,False,False,False
DCMSHRIRAM.NS,DCM Shriram Limited,Diversified,Stage 1,watchlist,weekly_watchlist,watchlist,0.0,21.88,9.85,5.0,0.0,21.88,14.85,12.05,4.79,86561226.22,"Stage 1, stage1_not_actionable, stage1_needs_more_base",323,,,,,False,False,False,False,False
GRINDWELL.NS,Grindwell Norton Limited,Capital Goods,Stage 3,watchlist,weekly_watchlist,watchlist,0.0,10.78,4.85,10.0,0.0,10.78,14.85,10.56,5.27,74355814.09,"Stage 3, weekly_volume_dryup, distribution_risk",324,,,,,False,False,False,False,False
IOB.NS,Indian Overseas Bank,Financial Services,Stage 3,watchlist,weekly_watchlist,watchlist,16.72,8.08,12.83,2.0,16.72,8.08,14.83,4.81,-3.98,195389224.58,"Stage 3, volume_dryup, weekly_volume_dryup, distribution_risk",325,,,,,False,False,False,False,False
CYIENTDLM.NS,Cyient DLM Limited,Capital Goods,Stage 4,watchlist,weekly_watchlist,watchlist,8.66,0.0,4.76,10.0,8.66,0.0,14.76,4.79,-8.49,278938315.7,"Stage 4, volume_dryup, weekly_volume_dryup, downtrend",326,,,,,False,False,False,False,False
JSL.NS,Jindal Stainless Limited,Metals & Mining,Stage 1,watchlist,weekly_watchlist,watchlist,0.0,10.57,4.76,10.0,0.0,10.57,14.76,2.1,3.65,576499583.24,"Stage 1, volume_dryup, weekly_volume_dryup, stage1_not_actionable, stage1_needs_more_base",327,,,,,False,False,False,False,False
RKFORGE.NS,Ramkrishna Forgings Limited,Capital Goods,Stage 3,watchlist,weekly_watchlist,watchlist,0.0,10.56,4.75,10.0,0.0,10.56,14.75,17.0,8.62,288779559.29,"Stage 3, distribution_risk",328,,,,,False,False,False,False,False
TTML.NS,Tata Teleservices (Maharashtra) Limited,Telecommunication,Stage 3,watchlist,weekly_watchlist,watchlist,0.0,10.4,4.68,10.0,0.0,10.4,14.68,6.08,-12.87,422585126.41,"Stage 3, distribution_risk",329,,,,,False,False,False,False,False
ABREL.NS,Aditya Birla Real Estate Ltd.,Forest Materials,Stage 4,watchlist,weekly_watchlist,watchlist,7.45,12.0,9.5,5.0,7.45,12.0,14.5,1.62,-7.29,508265122.22,"Stage 4, downtrend",330,,,,,False,False,False,False,False
EPL.NS,EPL Limited,Capital Goods,Stage 3,watchlist,weekly_watchlist,watchlist,0.0,9.54,4.29,10.0,0.0,9.54,14.29,13.82,13.58,344033907.17,"Stage 3, distribution_risk",331,,,,,False,False,False,False,False
JSWSTEEL.NS,JSW Steel Limited,Metals & Mining,Stage 3,watchlist,weekly_watchlist,watchlist,0.0,9.33,4.2,10.0,0.0,9.33,14.2,11.68,13.57,2750061680.06,"Stage 3, distribution_risk",332,,,,,False,False,False,False,False
JBMA.NS,JBM Auto Ltd.,Automobile and Auto Components,Stage 3,watchlist,weekly_watchlist,watchlist,9.5,15.3,12.11,2.0,9.5,15.3,14.11,11.65,1.39,1867712278.01,"Stage 3, volume_dryup, weekly_volume_dryup, distribution_risk",333,,,,,False,False,False,False,False
POLYMED.NS,Poly Medicure Limited,Healthcare,Stage 3,watchlist,weekly_watchlist,watchlist,15.2,8.0,11.96,2.0,15.2,8.0,13.96,-4.27,-16.38,209508155.08,"Stage 3, volume_dryup, weekly_volume_dryup, distribution_risk",334,,,,,False,False,False,False,False
HAL.NS,Hindustan Aeronautics Limited,Capital Goods,Stage 4,watchlist,weekly_watchlist,watchlist,0.0,8.8,3.96,10.0,0.0,8.8,13.96,2.95,-4.52,5660889904.68,"Stage 4, volume_dryup, weekly_volume_dryup, downtrend",335,,,,,False,False,False,False,False
ZYDUSWELL.NS,Zydus Wellness Limited,Fast Moving Consumer Goods,Stage 3,watchlist,weekly_watchlist,watchlist,0.0,19.66,8.85,5.0,0.0,19.66,13.85,22.83,13.75,1934063697.15,"Stage 3, distribution_risk",336,,,,,False,False,False,False,False
SANGHVIMOV.NS,Sanghvi Movers Limited,Capital Goods,Stage 4,watchlist,weekly_watchlist,watchlist,1.9,6.2,3.83,10.0,1.9,6.2,13.83,5.43,-8.08,113999525.91,"Stage 4, downtrend",337,,,,,False,False,False,False,False
PILANIINVS.NS,Pilani Investment and Industries Corporation Limited,Financial Services,Stage 3,watchlist,weekly_watchlist,watchlist,0.0,26.24,11.81,2.0,0.0,26.24,13.81,6.5,-5.08,12047306.53,"Stage 3, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, distribution_risk",338,,,,,False,False,False,False,False
MEDANTA.NS,Global Health Limited,Healthcare,Stage 3,watchlist,weekly_watchlist,watchlist,0.0,26.1,11.75,2.0,0.0,26.1,13.75,5.26,-13.46,241717722.68,"Stage 3, weekly_vcp_ok, distribution_risk",339,,,,,False,False,False,False,False
INOXWIND.NS,Inox Wind Limited,Capital Goods,Stage 3,watchlist,weekly_watchlist,watchlist,0.0,8.0,3.6,10.0,0.0,8.0,13.6,-3.38,-24.89,1642903862.61,"Stage 3, distribution_risk",340,,,,,False,False,False,False,False
SUNFLAG.NS,Sunflag Iron And Steel Company Limited,Metals & Mining,Stage 3,watchlist,weekly_watchlist,watchlist,2.17,5.03,3.46,10.0,2.17,5.03,13.46,19.47,18.85,82305658.74,"Stage 3, distribution_risk",341,,,,,False,False,False,False,False
BLS.NS,BLS International Services Ltd.,Consumer Services,Stage 3,watchlist,weekly_watchlist,watchlist,16.07,10.2,13.43,0.0,16.07,10.2,13.43,1.93,-7.21,2844289126.31,"Stage 3, volume_dryup, weekly_volume_dryup, distribution_risk",342,,,,,False,False,False,False,False
HONAUT.NS,Honeywell Automation India Limited,Capital Goods,Stage 4,watchlist,weekly_watchlist,watchlist,0.0,7.6,3.42,10.0,0.0,7.6,13.42,2.35,-4.01,231820051.0,"Stage 4, downtrend",343,,,,,False,False,False,False,False
CREDITACC.NS,CREDITACCESS GRAMEEN LIMITED,Financial Services,Stage 1,watchlist,weekly_watchlist,watchlist,12.06,10.43,11.33,2.0,12.06,10.43,13.33,2.39,1.87,536528277.41,"Stage 1, volume_dryup, stage1_not_actionable, stage1_needs_more_base",344,,,,,False,False,False,False,False
IEX.NS,Indian Energy Exchange Limited,Financial Services,Stage 3,watchlist,weekly_watchlist,watchlist,14.0,8.05,11.32,2.0,14.0,8.05,13.32,-0.72,1.25,1066340275.84,"Stage 3, distribution_risk",345,,,,,False,False,False,False,False
MARKSANS.NS,Marksans Pharma Limited,Healthcare,Stage 3,watchlist,weekly_watchlist,watchlist,4.86,19.18,11.3,2.0,4.86,19.18,13.3,17.17,14.67,158624528.77,"Stage 3, distribution_risk",346,,,,,False,False,False,False,False
WELENT.NS,Welspun Enterprises Limited,Construction,Stage 3,watchlist,weekly_watchlist,watchlist,1.84,26.73,13.04,0.0,1.84,26.73,13.04,7.45,-1.2,92530559.91,"Stage 3, weekly_vcp_ok, distribution_risk",347,,,,,False,False,False,False,False
METROPOLIS.NS,Metropolis Healthcare Limited,Healthcare,Stage 4,watchlist,weekly_watchlist,watchlist,13.23,8.36,11.04,2.0,13.23,8.36,13.04,4.4,3.17,151413980.19,"Stage 4, volume_dryup, weekly_volume_dryup, downtrend",348,,,,,False,False,False,False,False
UNITDSPR.NS,United Spirits Ltd.,Fast Moving Consumer Goods,Stage 3,watchlist,weekly_watchlist,watchlist,0.0,17.8,8.01,5.0,0.0,17.8,13.01,10.33,7.69,2101276269.12,"Stage 3, distribution_risk",349,,,,,False,False,False,False,False
ATUL.NS,Atul Limited,Chemicals,Stage 3,watchlist,weekly_watchlist,watchlist,10.35,11.76,10.98,2.0,10.35,11.76,12.98,19.03,18.54,205762868.93,"Stage 3, weekly_volume_dryup, distribution_risk",350,,,,,False,False,False,False,False
ASHOKLEY.NS,Ashok Leyland Limited,Capital Goods,Stage 3,watchlist,weekly_watchlist,watchlist,1.03,5.35,2.97,10.0,1.03,5.35,12.97,-3.71,33.23,5163240035.18,"Stage 3, distribution_risk",351,,,,,False,False,False,False,False
ROLEXRINGS.NS,Rolex Rings Limited,Automobile and Auto Components,Stage 3,watchlist,weekly_watchlist,watchlist,7.25,15.44,10.94,2.0,7.25,15.44,12.94,33.08,29.29,1785416329.22,"Stage 3, distribution_risk",352,,,,,False,False,False,False,False
VBL.NS,Varun Beverages Limited,Fast Moving Consumer Goods,Stage 3,watchlist,weekly_watchlist,watchlist,0.0,17.38,7.82,5.0,0.0,17.38,12.82,3.27,10.57,3258187417.0,"Stage 3, distribution_risk",353,,,,,False,False,False,False,False
