ticker,Company Name,Industry,stage,rs_3m_pct,rs_6m_pct,avg_turnover_inr,notes,weekly_setup_bucket,weekly_score,final_weekly_score,weekly_pivot,weekly_breakout_distance_pct,weekly_contraction_depths_pct,weekly_contraction_durations,weekly_contraction_score,weekly_base_duration_weeks,weekly_vcp_quality
HDFCAMC.NS,HDFC Asset Management Company Limited,Financial Services,Stage 2,14.25,9.17,2472430668.94,Stage 2,weekly_watchlist,29.54,30.54,2815.84,-5.58,[23.98],[6],0.0,6.0,weak
PPLPHARMA.NS,Piramal Pharma Ltd.,Healthcare,Stage 3,17.47,1.41,400674319.04,"Stage 3, weekly_vcp_ok, volume_dryup, distribution_risk",weekly_watchlist,27.99,30.49,196.78,-16.83,"[21.09, 19.85, 21.97]","[6, 3, 5]",0.55,20.0,moderate
JSWSTEEL.NS,JSW Steel Limited,Metals & Mining,Stage 2,10.72,20.81,2040195669.19,"Stage 2, daily_vcp_ok, volume_dryup",weekly_watchlist,27.95,30.45,1328.0,-4.04,[14.18],[4],0.0,4.0,weak
PARADEEP.NS,Paradeep Phosphates Limited,Chemicals,Stage 3,22.07,-6.53,442117546.87,"Stage 3, weekly_vcp_ok, volume_dryup, distribution_risk",weekly_watchlist,27.65,30.15,170.8,-21.43,"[36.44, 41.52, 16.7]","[19, 10, 4]",0.55,42.0,moderate
AJANTPHARM.NS,Ajanta Pharma Limited,Healthcare,Stage 2,3.74,23.75,359568070.67,"Stage 2, trend_template_ok",weekly_watchlist,27.55,30.05,3320.7,-7.26,[16.46],[4],0.0,4.0,weak
HFCL.NS,HFCL Limited,Telecommunication,Stage 2,164.65,191.52,8654959885.41,"Stage 2, trend_template_ok, volume_dryup",weekly_watchlist,24.8,29.8,209.35,-9.73,[16.44],[4],0.0,4.0,weak
DATAPATTNS.NS,Data Patterns (India) Limited,Capital Goods,Stage 2,44.11,80.18,5387225152.04,"Stage 2, trend_template_ok",weekly_watchlist,24.8,29.8,4310.53,3.87,[19.65],[4],0.0,4.0,weak
ACMESOLAR.NS,ACME Solar Holdings Ltd.,Power,Stage 2,38.18,56.49,1024370243.84,Stage 2,weekly_watchlist,24.8,29.8,317.45,6.99,[15.54],[4],0.0,4.0,weak
KPIL.NS,Kalpataru Projects International Limited,Construction,Stage 2,25.0,24.43,379754824.73,Stage 2,weekly_watchlist,29.74,29.74,1335.0,2.3,[19.4],[4],0.0,4.0,weak
SHRIRAMFIN.NS,Shriram Finance Ltd.,Financial Services,Stage 2,0.87,26.2,5593225663.47,Stage 2,weekly_watchlist,28.71,29.71,1064.56,-5.52,[22.07],[5],0.0,5.0,weak
RAIN.NS,Rain Industries Limited,Chemicals,Stage 2,72.19,89.35,1523762239.21,"Stage 2, trend_template_ok",weekly_watchlist,27.2,29.7,169.3,14.72,[41.76],[6],0.0,6.0,weak
SUNFLAG.NS,Sunflag Iron And Steel Company Limited,Metals & Mining,Stage 2,74.48,52.4,187910964.0,"Stage 2, trend_template_ok, volume_dryup",weekly_watchlist,27.2,29.7,428.35,-14.86,[27.17],[6],0.0,6.0,weak
WOCKPHARMA.NS,Wockhardt Limited,Healthcare,Stage 2,59.9,50.69,6667427959.58,"Stage 2, trend_template_ok",weekly_watchlist,27.2,29.7,2426.54,-20.91,[25.72],[6],0.0,6.0,weak
TITAN.NS,Titan Company Limited,Consumer Durables,Stage 2,5.53,19.39,3688302542.8,Stage 2,weekly_watchlist,29.69,29.69,4605.0,-5.8,[12.64],[6],0.0,6.0,weak
INDGN.NS,Indegene Ltd.,Healthcare,Stage 2,17.93,5.54,97505347.99,Stage 2,weekly_watchlist,27.15,29.65,554.97,-7.09,[19.1],[4],0.0,4.0,weak
IFCI.NS,IFCI Limited,Financial Services,Stage 2,58.83,89.93,7320715468.07,"Stage 2, trend_template_ok",weekly_watchlist,28.4,29.4,66.37,33.8,[31.89],[7],0.0,7.0,weak
MAXHEALTH.NS,Max Healthcare Institute Limited,Healthcare,Stage 3,5.0,2.3,3551146078.7,"Stage 3, weekly_vcp_ok, distribution_risk",weekly_watchlist,26.83,29.33,1224.04,-16.33,"[18.57, 21.22, 18.84]","[7, 10, 6]",0.55,34.0,moderate
UNOMINDA.NS,UNO Minda Limited,Automobile and Auto Components,Stage 1,6.62,-4.91,937251290.84,"Stage 1, weekly_vcp_ok, stage1_not_actionable, stage1_needs_more_base",weekly_watchlist,28.27,29.27,1255.25,-13.2,"[18.25, 20.8, 15.31]","[2, 5, 2]",0.55,19.0,moderate
VIJAYA.NS,Vijaya Diagnostic Centre Limited,Healthcare,Stage 2,37.87,37.49,303856449.83,"Stage 2, trend_template_ok",weekly_watchlist,26.74,29.24,1430.3,-9.21,[18.23],[6],0.0,6.0,weak
TORNTPHARM.NS,Torrent Pharmaceuticals Limited,Healthcare,Stage 2,4.39,26.45,2520014484.02,"Stage 2, trend_template_ok",weekly_watchlist,26.68,29.18,4711.78,-5.2,[13.65],[3],0.0,3.0,weak
LTF.NS,L&T Finance Ltd.,Financial Services,Stage 2,13.54,4.16,1447956266.7,Stage 2,weekly_watchlist,27.77,28.77,302.62,-2.77,[24.35],[5],0.0,5.0,weak
ABBOTINDIA.NS,Abbott India Limited,Healthcare,Stage 3,-2.65,0.77,202107707.25,"Stage 3, weekly_vcp_ok, volume_dryup, distribution_risk",weekly_watchlist,26.1,28.6,30708.65,-15.01,"[19.0, 10.52, 11.72]","[15, 3, 7]",0.55,38.0,moderate
APARINDS.NS,Apar Industries Limited,Capital Goods,Stage 2,76.79,86.77,2255204643.45,"Stage 2, trend_template_ok",weekly_watchlist,23.6,28.6,15366.84,5.21,[23.97],[3],0.0,3.0,weak
INOXINDIA.NS,INOX India Ltd.,Capital Goods,Stage 2,60.43,68.97,946073134.33,"Stage 2, trend_template_ok",weekly_watchlist,23.6,28.6,1616.78,13.78,[15.34],[3],0.0,3.0,weak
WABAG.NS,VA Tech Wabag Limited,Utilities,Stage 2,42.4,48.41,846233291.69,Stage 2,weekly_watchlist,23.6,28.6,1612.72,8.78,[14.93],[3],0.0,3.0,weak
ASTRAMICRO.NS,Astra Microwave Products Limited,Capital Goods,Stage 2,54.62,70.77,2302204054.83,Stage 2,weekly_watchlist,23.6,28.6,1181.06,25.32,[19.64],[3],0.0,3.0,weak
JBCHEPHARM.NS,JB Chemicals & Pharmaceuticals Limited,Healthcare,Stage 2,4.84,30.88,610249486.87,"Stage 2, trend_template_ok, daily_vcp_ok",weekly_watchlist,25.97,28.47,2279.64,-3.81,[13.78],[2],0.0,2.0,weak
OFSS.NS,Oracle Financial Services Software Limited,Information Technology,Stage 2,51.85,29.91,2606450967.7,"Stage 2, volume_dryup",weekly_watchlist,28.4,28.4,10603.02,-10.4,[22.93],[7],0.0,7.0,weak
FINCABLES.NS,Finolex Cables Limited,Capital Goods,Stage 2,24.4,50.2,676370434.95,"Stage 2, trend_template_ok, volume_dryup",weekly_watchlist,23.06,28.06,1184.8,-10.91,[22.97],[3],0.0,3.0,weak
METROPOLIS.NS,Metropolis Healthcare Limited,Healthcare,Stage 2,15.87,19.44,107138391.91,"Stage 2, volume_dryup",weekly_watchlist,25.13,27.63,599.87,-10.96,[19.32],[8],0.0,8.0,weak
BALRAMCHIN.NS,Balrampur Chini Mills Limited,Fast Moving Consumer Goods,Stage 2,15.18,35.06,354483978.07,Stage 2,weekly_watchlist,27.42,27.42,563.4,-0.77,[15.94],[2],0.0,2.0,weak
MARICO.NS,Marico Limited,Fast Moving Consumer Goods,Stage 2,7.27,18.79,1435956304.51,Stage 2,weekly_watchlist,27.41,27.41,850.29,-4.92,[11.06],[4],0.0,4.0,weak
MTARTECH.NS,Mtar Technologies Limited,Capital Goods,Stage 2,123.4,235.82,16858735815.83,"Stage 2, trend_template_ok",weekly_watchlist,22.4,27.4,8464.29,-9.05,[15.59],[2],0.0,2.0,weak
BAJAJHFL.NS,Bajaj Housing Finance Ltd.,Financial Services,Stage 3,5.13,-2.58,326907706.11,"Stage 3, weekly_vcp_ok, distribution_risk",weekly_watchlist,26.36,27.36,98.46,-12.76,"[21.28, 23.34, 12.04]","[12, 8, 3]",0.55,35.0,moderate
PNC.NS,Pritish Nandy Communications Limited,"Media, Entertainment & Publication",Stage 3,3.16,-13.2,187049.01,"Stage 3, weekly_vcp_ok, distribution_risk",weekly_watchlist,26.1,27.1,30.54,-30.66,"[43.92, 46.67, 27.69]","[14, 15, 6]",0.55,37.0,moderate
ZYDUSWELL.NS,Zydus Wellness Limited,Fast Moving Consumer Goods,Stage 2,19.41,27.32,180988676.73,"Stage 2, volume_dryup",weekly_watchlist,27.07,27.07,542.95,-5.98,[11.44],[2],0.0,2.0,weak
SCI.NS,Shipping Corporation Of India Limited,Services,Stage 2,31.59,46.3,1968820996.23,"Stage 2, trend_template_ok, volume_dryup",weekly_watchlist,25.79,26.79,369.4,-16.46,[21.89],[5],0.0,5.0,weak
ADVENZYMES.NS,Advanced Enzyme Technologies Limited,Healthcare,Stage 2,33.29,26.5,61524861.2,"Stage 2, volume_dryup",weekly_watchlist,23.98,26.48,419.73,-12.19,[21.07],[5],0.0,5.0,weak
NEULANDLAB.NS,Neuland Laboratories Limited,Healthcare,Stage 2,36.22,11.59,630848232.9,"Stage 2, volume_dryup",weekly_watchlist,23.98,26.48,18337.03,-8.81,[18.84],[6],0.0,6.0,weak
DRREDDY.NS,Dr. Reddy's Laboratories Limited,Healthcare,Stage 1,-0.51,7.41,2077744114.42,"Stage 1, stage1_base_ready, volume_dryup, stage1_not_actionable",weekly_watchlist,23.89,26.39,1378.31,-7.36,"[11.18, 12.7]","[7, 3]",0.1,17.0,weak
KNRCON.NS,KNR Constructions Limited,Construction,Stage 3,6.38,-3.81,209451441.24,"Stage 3, weekly_vcp_ok, volume_dryup, distribution_risk",weekly_watchlist,26.36,26.36,186.33,-30.72,"[35.68, 29.96, 32.52]","[13, 5, 7]",0.55,27.0,moderate
DCBBANK.NS,DCB Bank Limited,Financial Services,Stage 2,9.17,15.76,157190311.53,"Stage 2, trend_template_ok, volume_dryup",weekly_watchlist,25.29,26.29,204.55,-10.18,[22.46],[9],0.0,9.0,weak
PTCIL.NS,PTC Industries Limited,Capital Goods,Stage 2,3.57,5.3,691744288.15,Stage 2,weekly_watchlist,21.29,26.29,19885.74,-10.44,[23.08],[7],0.0,7.0,weak
UNITDSPR.NS,United Spirits Ltd.,Fast Moving Consumer Goods,Stage 3,-1.91,-2.23,962515987.09,"Stage 3, weekly_vcp_ok, volume_dryup, distribution_risk",weekly_watchlist,26.1,26.1,1431.3,-9.24,"[14.25, 15.41, 12.61]","[12, 7, 2]",0.55,28.0,moderate
DEVYANI.NS,Devyani International Limited,Consumer Services,Stage 3,5.54,-7.41,268171355.41,"Stage 3, weekly_vcp_ok, distribution_risk",weekly_watchlist,26.1,26.1,159.94,-28.61,"[35.99, 31.34, 33.38]","[14, 4, 7]",0.55,29.0,moderate
BAJAJHIND.NS,Bajaj Hindusthan Sugar Limited,Fast Moving Consumer Goods,Stage 2,27.19,9.65,155206173.35,Stage 2,weekly_watchlist,26.08,26.08,21.06,-5.64,[18.84],[2],0.0,2.0,weak
BORORENEW.NS,BOROSIL RENEWABLES LIMITED,Capital Goods,Stage 3,37.79,11.09,606888994.52,"Stage 3, distribution_risk",weekly_watchlist,20.89,25.89,575.71,-2.01,[48.07],[20],0.0,20.0,weak
HSCL.NS,Himadri Speciality Chemical Limited,Chemicals,Stage 2,56.03,55.83,7786067734.27,"Stage 2, trend_template_ok",weekly_watchlist,22.4,24.9,654.71,5.27,[17.55],[2],0.0,2.0,weak
THANGAMAYL.NS,Thangamayil Jewellery Limited,Consumer Durables,Stage 2,57.39,77.92,1237309230.04,"Stage 2, trend_template_ok",weekly_watchlist,24.8,24.8,4307.02,26.41,[21.49],[4],0.0,4.0,weak
PIDILITIND.NS,Pidilite Industries Limited,Chemicals,Stage 2,15.56,13.99,1322796091.17,"Stage 2, daily_vcp_ok",weekly_watchlist,22.15,24.65,1515.0,3.71,[17.44],[6],0.0,6.0,weak
VOLTAMP.NS,Voltamp Transformers Limited,Capital Goods,Stage 2,18.29,30.39,413298084.57,"Stage 2, volume_dryup",weekly_watchlist,19.27,24.27,12885.51,-22.8,[30.42],[2],0.0,2.0,weak
ITDC.NS,India Tourism Development Corporation Limited,Consumer Services,Stage 2,40.24,19.92,812548138.8,Stage 2,weekly_watchlist,24.02,24.02,708.19,-12.68,[21.5],[5],0.0,5.0,weak
CCL.NS,CCL Products (India) Limited,Fast Moving Consumer Goods,Stage 2,6.94,17.22,789356942.96,"Stage 2, trend_template_ok",weekly_watchlist,24.02,24.02,1219.63,-8.09,[15.86],[8],0.0,8.0,weak
BAJAJCON.NS,Bajaj Consumer Care Limited,Fast Moving Consumer Goods,Stage 2,81.19,143.94,432923633.32,"Stage 2, trend_template_ok, volume_dryup",weekly_watchlist,23.6,23.6,582.02,3.17,[21.7],[3],0.0,3.0,weak
MAHABANK.NS,Bank of Maharashtra,Financial Services,Stage 2,40.87,66.98,1247327621.78,"Stage 2, trend_template_ok",weekly_watchlist,22.4,23.4,84.76,4.05,[11.29],[2],0.0,2.0,weak
J&KBANK.NS,The Jammu & Kashmir Bank Limited,Financial Services,Stage 2,30.48,65.59,638368861.56,"Stage 2, trend_template_ok",weekly_watchlist,22.4,23.4,145.25,11.52,[15.94],[2],0.0,2.0,weak
BHARTIARTL.NS,Bharti Airtel Limited,Telecommunication,Stage 1,3.08,-3.47,15658363987.76,"Stage 1, volume_dryup, stage1_not_actionable, stage1_needs_more_base",weekly_watchlist,18.0,23.0,1957.22,-5.32,[15.39],[13],0.0,13.0,weak
JSWENERGY.NS,JSW Energy Limited,Power,Stage 2,11.13,24.55,1929774743.49,"Stage 2, volume_dryup",weekly_watchlist,17.97,22.97,616.33,-8.81,[13.74],[2],0.0,2.0,weak
POWERMECH.NS,Power Mech Projects Limited,Construction,Stage 2,47.67,34.05,420571413.58,Stage 2,weekly_watchlist,22.4,22.4,2645.2,5.12,[11.76],[2],0.0,2.0,weak
BLS.NS,BLS International Services Ltd.,Consumer Services,Stage 4,7.72,-9.42,760830814.59,"Stage 4, weekly_vcp_ok, volume_dryup, downtrend",weekly_watchlist,22.1,22.1,341.4,-22.61,"[33.07, 35.77, 21.12]","[10, 19, 5]",0.55,41.0,moderate
360ONE.NS,360 ONE WAM LIMITED,Financial Services,Stage 1,10.95,7.98,1032919209.86,"Stage 1, stage1_not_actionable, stage1_needs_more_base",weekly_watchlist,19.89,20.89,1152.0,-1.6,[26.71],[12],0.0,12.0,weak
KARURVYSYA.NS,Karur Vysya Bank Limited,Financial Services,Stage 2,2.98,27.64,734296815.95,Stage 2,weekly_watchlist,19.86,20.86,322.56,-8.68,[25.59],[4],0.0,4.0,weak
CGCL.NS,Capri Global Capital Limited,Financial Services,Stage 2,26.48,25.92,648014968.9,Stage 2,weekly_watchlist,19.64,20.64,205.26,6.15,[11.8],[2],0.0,2.0,weak
ASTRAL.NS,Astral Limited,Capital Goods,Stage 3,-3.95,18.01,1050733544.12,"Stage 3, volume_dryup, distribution_risk",weekly_watchlist,15.41,20.41,1664.41,-6.03,[19.06],[10],0.0,10.0,weak
DATAMATICS.NS,Datamatics Global Services Limited,Information Technology,Stage 3,14.16,4.01,123089015.27,"Stage 3, volume_dryup, distribution_risk",weekly_watchlist,20.02,20.02,832.75,-4.32,"[26.65, 28.51]","[5, 6]",0.1,14.0,weak
BAJAJ-AUTO.NS,Bajaj Auto Limited,Automobile and Auto Components,Stage 3,10.57,19.39,3568585621.31,"Stage 3, volume_dryup, distribution_risk",weekly_watchlist,19.0,20.0,10750.0,-7.54,[12.78],[12],0.0,12.0,weak
STARHEALTH.NS,Star Health and Allied Insurance Company Limited,Financial Services,Stage 2,13.54,19.89,280465066.32,"Stage 2, volume_dryup",weekly_watchlist,18.94,19.94,587.28,-11.16,[16.09],[3],0.0,3.0,weak
GSFC.NS,Gujarat State Fertilizers & Chemicals Limited,Chemicals,Stage 3,7.78,4.74,139155354.73,"Stage 3, distribution_risk",weekly_watchlist,17.25,19.75,180.91,-7.54,[25.58],[12],0.0,12.0,weak
CARTRADE.NS,Cartrade Tech Limited,Consumer Services,Stage 2,43.44,-3.24,2660111078.01,Stage 2,weekly_watchlist,19.62,19.62,2118.7,12.51,[15.57],[3],0.0,3.0,weak
UJJIVANSFB.NS,Ujjivan Small Finance Bank Limited,Financial Services,Stage 2,13.27,15.84,518703278.19,Stage 2,weekly_watchlist,18.51,19.51,65.57,-12.48,[20.56],[3],0.0,3.0,weak
TRIVENI.NS,Triveni Engineering & Industries Limited,Fast Moving Consumer Goods,Stage 2,15.66,19.47,161006693.22,Stage 2,weekly_watchlist,19.11,19.11,435.76,-8.49,[21.79],[3],0.0,3.0,weak
MARUTI.NS,Maruti Suzuki India Limited,Automobile and Auto Components,Stage 1,6.81,-9.54,5097613818.3,"Stage 1, stage1_not_actionable, stage1_needs_more_base",weekly_watchlist,18.0,19.0,13976.0,-2.04,[29.76],[12],0.0,12.0,weak
CIPLA.NS,Cipla Limited,Healthcare,Stage 3,6.11,-1.06,2049370430.96,"Stage 3, volume_dryup, distribution_risk",weekly_watchlist,16.5,19.0,1433.58,-4.21,[24.29],[12],0.0,12.0,weak
SONATSOFTW.NS,Sonata Software Limited,Information Technology,Stage 3,32.99,-3.1,810349348.47,"Stage 3, distribution_risk",weekly_watchlist,18.99,18.99,308.44,0.91,[44.45],[12],0.0,12.0,weak
JPPOWER.NS,Jaiprakash Power Ventures Limited,Power,Stage 1,32.6,6.06,3172546914.65,"Stage 1, volume_dryup, stage1_not_actionable, stage1_needs_more_base",weekly_watchlist,13.87,18.87,24.54,-26.78,[42.3],[16],0.0,16.0,weak
BERGEPAINT.NS,Berger Paints (I) Limited,Consumer Durables,Stage 3,25.69,1.91,179824202.81,"Stage 3, volume_dryup, distribution_risk",weekly_watchlist,18.76,18.76,541.3,-5.69,[31.28],[12],0.0,12.0,weak
GUJALKALI.NS,Gujarat Alkalies and Chemicals Limited,Chemicals,Stage 3,54.13,34.59,68852731.53,"Stage 3, volume_dryup, distribution_risk",weekly_watchlist,16.0,18.5,816.43,-21.13,[29.44],[19],0.0,19.0,weak
IFBIND.NS,IFB Industries Limited,Consumer Durables,Stage 3,30.27,-13.36,379952465.68,"Stage 3, volume_dryup, distribution_risk",weekly_watchlist,17.69,17.69,1349.36,-5.71,[48.93],[14],0.0,14.0,weak
CANFINHOME.NS,Can Fin Homes Limited,Financial Services,Stage 3,3.02,3.37,153168141.89,"Stage 3, distribution_risk",weekly_watchlist,16.64,17.64,945.55,-7.98,[20.54],[13],0.0,13.0,weak
SUNDRMFAST.NS,Sundram Fasteners Limited,Automobile and Auto Components,Stage 3,5.94,-1.02,48169199.71,"Stage 3, volume_dryup, distribution_risk",weekly_watchlist,16.49,17.49,913.91,-6.31,[23.55],[13],0.0,13.0,weak
GARFIBRES.NS,Garware Technical Fibres Limited,Textiles,Stage 3,10.95,8.14,31256697.55,"Stage 3, volume_dryup, distribution_risk",weekly_watchlist,12.31,17.31,692.71,-1.84,[25.0],[7],0.0,7.0,weak
JIOFIN.NS,Jio Financial Services Limited,Financial Services,Stage 3,2.73,-11.96,2756672715.77,"Stage 3, volume_dryup, distribution_risk",weekly_watchlist,16.0,17.0,257.45,-6.02,[27.03],[12],0.0,12.0,weak
JUBLPHARMA.NS,Jubilant Pharmova Limited,Healthcare,Stage 3,15.57,-2.67,111443826.4,"Stage 3, volume_dryup, distribution_risk",weekly_watchlist,14.09,16.59,1033.51,-5.18,[29.04],[9],0.0,9.0,weak
SRF.NS,SRF Limited,Chemicals,Stage 3,11.53,-1.49,1341191041.31,"Stage 3, distribution_risk",weekly_watchlist,13.8,16.3,2837.06,-3.28,[23.58],[9],0.0,9.0,weak
BDL.NS,Bharat Dynamics Limited,Capital Goods,Stage 3,-4.2,-4.38,1625407788.37,"Stage 3, distribution_risk",weekly_watchlist,11.3,16.3,1591.02,-22.27,"[20.06, 22.7, 23.84]","[5, 3, 3]",0.15,20.0,weak
FORTIS.NS,Fortis Healthcare Limited,Healthcare,Stage 1,19.44,18.47,1408280288.14,"Stage 1, stage1_not_actionable, stage1_needs_more_base",weekly_watchlist,13.79,16.29,994.44,-2.55,[21.55],[5],0.0,5.0,weak
CHOLAHLDNG.NS,Cholamandalam Financial Holdings Limited,Financial Services,Stage 3,0.19,-10.74,323608302.32,"Stage 3, volume_dryup, distribution_risk",weekly_watchlist,15.2,16.2,1675.9,-5.62,[33.59],[11],0.0,11.0,weak
SHREECEM.NS,SHREE CEMENT LIMITED,Construction Materials,Stage 3,6.16,2.21,686090665.75,"Stage 3, distribution_risk",weekly_watchlist,16.04,16.04,25990.0,-4.31,[19.72],[11],0.0,11.0,weak
HEXT.NS,Hexaware Technologies Ltd.,Information Technology,Stage 3,21.61,-24.31,314749680.11,"Stage 3, distribution_risk",weekly_watchlist,16.0,16.0,497.48,0.46,[50.45],[14],0.0,14.0,weak
ITCHOTELS.NS,ITC Hotels Ltd.,Consumer Services,Stage 3,2.08,-10.42,400864565.29,"Stage 3, volume_dryup, distribution_risk",weekly_watchlist,16.0,16.0,169.44,-6.92,[31.69],[12],0.0,12.0,weak
ACC.NS,ACC Limited,Construction Materials,Stage 3,-1.71,-15.82,232555404.66,"Stage 3, distribution_risk",weekly_watchlist,16.0,16.0,1453.74,-7.21,[34.7],[27],0.0,27.0,weak
RKFORGE.NS,Ramkrishna Forgings Limited,Capital Goods,Stage 3,4.95,20.82,217736070.52,"Stage 3, volume_dryup, distribution_risk",weekly_watchlist,10.58,15.58,632.09,-7.69,[21.19],[5],0.0,5.0,weak
COLPAL.NS,Colgate Palmolive (India) Limited,Fast Moving Consumer Goods,Stage 3,8.79,5.76,990220505.59,"Stage 3, distribution_risk",weekly_watchlist,15.45,15.45,2197.79,-4.59,[19.36],[10],0.0,10.0,weak
KKCL.NS,Kewal Kiran Clothing Limited,Textiles,Stage 3,4.53,7.25,11071657.26,"Stage 3, distribution_risk",weekly_watchlist,10.38,15.38,504.83,-4.4,[26.01],[6],0.0,6.0,weak
ALKEM.NS,Alkem Laboratories Limited,Healthcare,Stage 1,-0.04,3.42,989572656.6,"Stage 1, stage1_not_actionable, stage1_needs_more_base",weekly_watchlist,12.74,15.24,5789.0,-7.62,[13.51],[7],0.0,7.0,weak
KSL.NS,Kalyani Steels Limited,Capital Goods,Stage 1,24.55,19.53,29761382.83,"Stage 1, volume_dryup, stage1_not_actionable, stage1_needs_more_base",weekly_watchlist,10.01,15.01,916.15,-11.39,[27.34],[8],0.0,8.0,weak
APTUS.NS,Aptus Value Housing Finance India Limited,Financial Services,Stage 3,21.86,0.61,218537173.28,"Stage 3, volume_dryup, distribution_risk",weekly_watchlist,13.85,14.85,291.69,-7.64,[34.02],[8],0.0,8.0,weak
CHOLAFIN.NS,Cholamandalam Investment and Finance Company Limited,Financial Services,Stage 1,9.53,4.49,2493987652.61,"Stage 1, stage1_not_actionable, stage1_needs_more_base",weekly_watchlist,13.8,14.8,1737.84,-3.31,[26.86],[7],0.0,7.0,weak
VAIBHAVGBL.NS,Vaibhav Global Limited,Consumer Durables,Stage 1,15.54,9.87,84571540.33,"Stage 1, stage1_not_actionable, stage1_needs_more_base",weekly_watchlist,14.74,14.74,268.55,-9.64,"[30.81, 35.05]","[12, 8]",0.1,22.0,weak
AAVAS.NS,Aavas Financiers Ltd.,Financial Services,Stage 3,23.01,-3.6,251207836.31,"Stage 3, distribution_risk",weekly_watchlist,13.54,14.54,1497.52,-6.95,[30.24],[8],0.0,8.0,weak
TEXRAIL.NS,Texmaco Rail & Engineering Limited,Capital Goods,Stage 3,20.28,-6.77,271537796.2,"Stage 3, volume_dryup, distribution_risk",weekly_watchlist,9.35,14.35,130.98,-17.67,[45.4],[14],0.0,14.0,weak
ARVINDFASN.NS,Arvind Fashions Limited,Consumer Services,Stage 3,23.42,3.36,76400146.82,"Stage 3, volume_dryup, distribution_risk",weekly_watchlist,14.28,14.28,495.87,-4.82,[28.78],[8],0.0,8.0,weak
HINDPETRO.NS,Hindustan Petroleum Corporation Limited,"Oil, Gas & Consumable Fuels",Stage 1,13.05,-5.04,2594990807.4,"Stage 1, stage1_not_actionable, stage1_needs_more_base",weekly_watchlist,13.2,14.2,413.27,-2.78,[33.54],[7],0.0,7.0,weak
COHANCE.NS,Cohance Lifesciences Ltd.,Healthcare,Stage 3,46.84,-11.7,302098131.45,"Stage 3, volume_dryup, distribution_risk",weekly_watchlist,11.51,14.01,515.8,-16.17,[70.94],[20],0.0,20.0,weak
NBCC.NS,NBCC (India) Ltd.,Construction,Stage 1,31.17,7.33,2106759888.22,"Stage 1, stage1_not_actionable, stage1_needs_more_base",weekly_watchlist,13.85,13.85,102.13,6.87,[38.6],[13],0.0,13.0,weak
DALMIASUG.NS,Dalmia Bharat Sugar and Industries Limited,Fast Moving Consumer Goods,Stage 1,12.47,23.63,33107920.61,"Stage 1, volume_dryup, stage1_not_actionable, stage1_needs_more_base",weekly_watchlist,13.61,13.61,419.73,-19.13,[31.57],[14],0.0,14.0,weak
MAHLIFE.NS,Mahindra Lifespace Developers Limited,Realty,Stage 1,-0.51,-6.99,35806560.91,"Stage 1, volume_dryup, stage1_not_actionable, stage1_needs_more_base",weekly_watchlist,13.6,13.6,355.52,-3.58,[28.12],[8],0.0,8.0,weak
RPOWER.NS,Reliance Power Limited,Power,Stage 3,19.92,-14.21,1017709213.42,"Stage 3, volume_dryup, distribution_risk",weekly_watchlist,8.57,13.57,30.85,-12.49,[60.24],[25],0.0,25.0,weak
COCHINSHIP.NS,Cochin Shipyard Limited,Capital Goods,Stage 3,6.75,-2.67,1336688601.75,"Stage 3, volume_dryup, distribution_risk",weekly_watchlist,8.41,13.41,1846.02,-22.45,[29.89],[14],0.0,14.0,weak
HAL.NS,Hindustan Aeronautics Limited,Capital Goods,Stage 1,8.25,7.33,4211063012.08,"Stage 1, volume_dryup, stage1_not_actionable, stage1_needs_more_base",weekly_watchlist,8.36,13.36,4844.76,-12.16,[24.88],[9],0.0,9.0,weak
PNB.NS,Punjab National Bank,Financial Services,Stage 1,-0.39,1.91,2096334802.68,"Stage 1, stage1_not_actionable, stage1_needs_more_base",weekly_watchlist,12.35,13.35,131.56,-17.93,"[13.06, 14.79]","[6, 4]",0.1,44.0,weak
HCG.NS,Healthcare Global Enterprises Limited,Healthcare,Stage 1,13.45,-4.91,108188544.05,"Stage 1, volume_dryup, stage1_not_actionable, stage1_needs_more_base",weekly_watchlist,10.85,13.35,729.0,-14.17,[36.21],[23],0.0,23.0,weak
GAIL.NS,GAIL (India) Limited,"Oil, Gas & Consumable Fuels",Stage 1,20.05,13.96,1992098649.3,"Stage 1, stage1_not_actionable, stage1_needs_more_base",weekly_watchlist,12.2,13.2,171.0,2.98,[21.64],[4],0.0,4.0,weak
GPPL.NS,Gujarat Pipavav Port Limited,Services,Stage 1,2.29,-10.12,296658226.44,"Stage 1, stage1_not_actionable, stage1_needs_more_base",weekly_watchlist,12.2,13.2,200.44,-22.7,"[10.61, 11.89]","[2, 28]",0.1,36.0,weak
SKFINDIA.NS,SKF India Limited,Capital Goods,Stage 3,3.9,-2.43,33770315.75,"Stage 3, distribution_risk",weekly_watchlist,8.15,13.15,1777.1,-7.78,[26.65],[5],0.0,5.0,weak
HOMEFIRST.NS,Home First Finance Company India Limited,Financial Services,Stage 3,15.04,3.64,229979676.58,"Stage 3, distribution_risk",weekly_watchlist,12.07,13.07,1313.87,-13.54,"[26.33, 29.07]","[19, 5]",0.1,31.0,weak
INOXWIND.NS,Inox Wind Limited,Capital Goods,Stage 3,15.29,-19.55,1360194510.05,"Stage 3, distribution_risk",weekly_watchlist,8.0,13.0,108.46,-16.29,[51.55],[27],0.0,27.0,weak
